order_id,customer_id,channel_id,store_id,order_date,order_date_id,billing_address_id,shipping_address_id,status,currency_code,subtotal,tax_amount,channel_code,channel_name
1000007083,646,2,2.0,2025-08-05 17:15:51,20250805,4005.0,2,FULFILLED,ARS,24000.0,5040.0,OFFLINE,Tiendas Físicas
1000007084,634,1,,2025-05-28 01:37:06,20250528,3320.0,3280,FULFILLED,ARS,60300.0,12663.0,ONLINE,Tienda Online
1000007085,1075,1,,2024-11-26 15:05:36,20241126,1118.0,1761,FULFILLED,ARS,36000.0,7560.0,ONLINE,Tienda Online
1000007086,1026,1,,2024-09-24 13:10:05,20240924,3430.0,3638,PAID,ARS,15000.0,3150.0,ONLINE,Tienda Online
1000007087,1226,1,,2024-03-26 04:36:39,20240326,3730.0,1783,FULFILLED,ARS,32400.0,6804.0,ONLINE,Tienda Online
1000007088,1224,1,,2024-12-07 09:35:08,20241207,2109.0,1987,FULFILLED,ARS,33000.0,6930.0,ONLINE,Tienda Online
1000007089,407,2,2.0,2024-07-21 16:58:15,20240721,3891.0,2,FULFILLED,ARS,12000.0,2520.0,OFFLINE,Tiendas Físicas
1000007090,971,1,,2025-06-18 00:55:05,20250618,1744.0,3355,FULFILLED,ARS,12348.0,2593.08,ONLINE,Tienda Online
1000007091,398,1,,2024-08-22 12:25:58,20240822,2712.0,4120,FULFILLED,ARS,14700.0,3087.0,ONLINE,Tienda Online
1000007092,724,2,2.0,2024-08-22 17:02:15,20240822,2233.0,2,FULFILLED,ARS,25650.0,5386.5,OFFLINE,Tiendas Físicas
1000007093,1204,1,,2024-01-09 15:12:41,20240109,2688.0,1166,PAID,ARS,51870.0,10892.7,ONLINE,Tienda Online
1000007094,49,1,,2025-02-11 11:02:46,20250211,2662.0,3102,CANCELLED,ARS,13500.0,2835.0,ONLINE,Tienda Online
1000007095,818,1,,2025-03-15 19:11:58,20250315,1024.0,3941,FULFILLED,ARS,45960.0,9651.6,ONLINE,Tienda Online
1000007096,1457,2,1.0,2024-08-27 20:17:10,20240827,,1,FULFILLED,ARS,25200.0,5292.0,OFFLINE,Tiendas Físicas
1000007097,206,1,,2025-04-17 21:24:13,20250417,1771.0,2664,FULFILLED,ARS,36000.0,7560.0,ONLINE,Tienda Online
1000007098,483,1,,2024-08-28 04:27:38,20240828,1497.0,2498,CREATED,ARS,47250.0,9922.5,ONLINE,Tienda Online
1000007099,31,1,,2025-09-12 07:00:38,20250912,,1838,FULFILLED,ARS,10800.0,2268.0,ONLINE,Tienda Online
1000007100,110,1,,2025-03-12 17:09:32,20250312,2518.0,4192,FULFILLED,ARS,45000.0,9450.0,ONLINE,Tienda Online
1000007101,447,1,,2025-05-19 08:26:02,20250519,3990.0,3862,PAID,ARS,36000.0,7560.0,ONLINE,Tienda Online
1000007102,264,2,2.0,2024-12-02 08:17:15,20241202,,2,FULFILLED,ARS,38475.0,8079.75,OFFLINE,Tiendas Físicas
1000007103,1187,2,4.0,2024-01-30 14:25:03,20240130,1642.0,4,FULFILLED,ARS,11400.0,2394.0,OFFLINE,Tiendas Físicas
1000007104,134,1,,2024-06-17 19:12:34,20240617,1840.0,1741,PAID,ARS,35280.0,7408.8,ONLINE,Tienda Online
1000007105,1412,1,,2025-09-29 21:38:35,20250929,1132.0,3671,FULFILLED,ARS,12540.0,2633.4,ONLINE,Tienda Online
1000007106,1209,1,,2025-08-28 22:52:02,20250828,2269.0,2211,FULFILLED,ARS,16170.0,3395.7,ONLINE,Tienda Online
1000007107,621,2,4.0,2025-03-30 00:26:22,20250330,3088.0,4,FULFILLED,ARS,70080.0,14716.8,OFFLINE,Tiendas Físicas
1000007108,1348,1,,2025-06-05 13:59:15,20250605,1580.0,4185,FULFILLED,ARS,47100.0,9891.0,ONLINE,Tienda Online
1000007109,383,2,3.0,2024-12-18 02:52:55,20241218,1080.0,3,CANCELLED,ARS,22680.0,4762.8,OFFLINE,Tiendas Físicas
1000007110,230,2,4.0,2024-02-04 03:16:22,20240204,3698.0,4,FULFILLED,ARS,61710.0,12959.1,OFFLINE,Tiendas Físicas
1000007111,1420,1,,2024-05-22 22:07:53,20240522,2219.0,1719,PAID,ARS,36000.0,7560.0,ONLINE,Tienda Online
1000007112,1180,1,,2025-05-01 12:59:05,20250501,1143.0,2562,FULFILLED,ARS,21600.0,4536.0,ONLINE,Tienda Online
1000007113,1338,1,,2025-03-25 17:17:44,20250325,2335.0,3997,FULFILLED,ARS,28500.0,5985.0,ONLINE,Tienda Online
1000007114,168,2,2.0,2025-06-05 22:33:09,20250605,,2,FULFILLED,ARS,45000.0,9450.0,OFFLINE,Tiendas Físicas
1000007115,1465,2,4.0,2024-08-31 15:58:14,20240831,2375.0,4,FULFILLED,ARS,11400.0,2394.0,OFFLINE,Tiendas Físicas
1000007116,832,1,,2025-08-03 11:31:58,20250803,4025.0,1600,PAID,ARS,24000.0,5040.0,ONLINE,Tienda Online
1000007117,569,1,,2025-01-30 21:24:20,20250130,,1661,FULFILLED,ARS,30780.0,6463.8,ONLINE,Tienda Online
1000007118,845,2,4.0,2025-04-22 23:46:03,20250422,3818.0,4,PAID,ARS,32400.0,6804.0,OFFLINE,Tiendas Físicas
1000007119,961,1,,2024-12-15 18:27:00,20241215,3331.0,3376,FULFILLED,ARS,25650.0,5386.5,ONLINE,Tienda Online
1000007120,1383,2,3.0,2025-02-27 12:20:56,20250227,2594.0,3,PAID,ARS,23760.0,4989.6,OFFLINE,Tiendas Físicas
1000007121,1211,2,1.0,2025-06-26 07:02:09,20250626,,1,FULFILLED,ARS,28500.0,5985.0,OFFLINE,Tiendas Físicas
1000007122,316,1,,2025-08-18 20:53:15,20250818,2908.0,2671,FULFILLED,ARS,75450.0,15844.5,ONLINE,Tienda Online
1000007123,1067,1,,2025-04-18 03:44:48,20250418,1608.0,1549,CANCELLED,ARS,44160.0,9273.6,ONLINE,Tienda Online
1000007124,916,2,3.0,2024-09-07 02:33:24,20240907,,3,FULFILLED,ARS,47250.0,9922.5,OFFLINE,Tiendas Físicas
1000007125,1125,2,3.0,2024-03-03 18:13:36,20240303,1604.0,3,FULFILLED,ARS,45000.0,9450.0,OFFLINE,Tiendas Físicas
1000007126,1120,2,4.0,2025-06-07 02:46:10,20250607,,4,FULFILLED,ARS,65160.0,13683.6,OFFLINE,Tiendas Físicas
1000007127,1130,1,,2024-03-11 23:43:43,20240311,3012.0,3303,FULFILLED,ARS,34200.0,7182.0,ONLINE,Tienda Online
1000007128,1426,1,,2025-09-24 19:07:20,20250924,2352.0,2318,FULFILLED,ARS,32400.0,6804.0,ONLINE,Tienda Online
1000007129,101,2,1.0,2024-09-05 11:27:07,20240905,2248.0,1,REFUNDED,ARS,45000.0,9450.0,OFFLINE,Tiendas Físicas
1000007130,1233,2,2.0,2024-03-11 06:51:10,20240311,3990.0,2,FULFILLED,ARS,19440.0,4082.4,OFFLINE,Tiendas Físicas
1000007131,441,1,,2024-04-22 02:44:23,20240422,2527.0,3142,FULFILLED,ARS,31500.0,6615.0,ONLINE,Tienda Online
1000007132,1424,1,,2024-12-12 06:04:09,20241212,2346.0,2283,CANCELLED,ARS,32340.0,6791.4,ONLINE,Tienda Online
1000007133,357,2,1.0,2024-06-05 18:44:15,20240605,1572.0,1,FULFILLED,ARS,10800.0,2268.0,OFFLINE,Tiendas Físicas
1000007134,875,2,4.0,2025-01-12 02:31:42,20250112,3961.0,4,FULFILLED,ARS,41760.0,8769.6,OFFLINE,Tiendas Físicas
1000007135,405,1,,2025-08-01 22:21:03,20250801,2756.0,2752,REFUNDED,ARS,49455.0,10385.55,ONLINE,Tienda Online
1000007136,32,2,2.0,2025-03-28 12:11:23,20250328,2947.0,2,FULFILLED,ARS,16170.0,3395.7,OFFLINE,Tiendas Físicas
1000007137,229,1,,2025-02-04 04:58:22,20250204,,4092,FULFILLED,ARS,40500.0,8505.0,ONLINE,Tienda Online
1000007138,140,1,,2025-04-12 09:01:44,20250412,3917.0,3484,PAID,ARS,11340.0,2381.4,ONLINE,Tienda Online
1000007139,1271,1,,2024-10-28 02:09:48,20241028,2035.0,1460,REFUNDED,ARS,21168.0,4445.28,ONLINE,Tienda Online
1000007140,297,2,1.0,2025-02-20 18:17:37,20250220,1719.0,1,FULFILLED,ARS,67500.0,14175.0,OFFLINE,Tiendas Físicas
1000007141,171,1,,2024-12-21 14:09:01,20241221,2343.0,2112,FULFILLED,ARS,28500.0,5985.0,ONLINE,Tienda Online
1000007142,1022,1,,2024-10-25 16:11:11,20241025,1356.0,1958,REFUNDED,ARS,25650.0,5386.5,ONLINE,Tienda Online
1000007143,425,2,1.0,2024-08-30 22:23:30,20240830,3412.0,1,FULFILLED,ARS,13500.0,2835.0,OFFLINE,Tiendas Físicas
1000007144,250,1,,2024-08-22 23:04:08,20240822,2840.0,2966,FULFILLED,ARS,48450.0,10174.5,ONLINE,Tienda Online
1000007145,1472,2,1.0,2024-12-29 05:26:28,20241229,2403.0,1,FULFILLED,ARS,14700.0,3087.0,OFFLINE,Tiendas Físicas
1000007146,1294,2,1.0,2025-07-30 19:41:09,20250730,2431.0,1,PAID,ARS,76650.0,16096.5,OFFLINE,Tiendas Físicas
1000007147,364,2,4.0,2024-05-07 18:50:14,20240507,3314.0,4,FULFILLED,ARS,41175.0,8646.75,OFFLINE,Tiendas Físicas
1000007148,669,2,2.0,2025-07-23 17:00:39,20250723,3076.0,2,PAID,ARS,21600.0,4536.0,OFFLINE,Tiendas Físicas
1000007149,439,2,3.0,2025-07-09 11:14:35,20250709,1528.0,3,FULFILLED,ARS,42750.0,8977.5,OFFLINE,Tiendas Físicas
1000007150,887,2,1.0,2024-12-17 21:49:59,20241217,4100.0,1,FULFILLED,ARS,28500.0,5985.0,OFFLINE,Tiendas Físicas
1000007151,1377,2,2.0,2025-07-21 04:55:47,20250721,2983.0,2,PAID,ARS,125055.0,26261.55,OFFLINE,Tiendas Físicas
1000007152,390,1,,2025-09-05 10:43:38,20250905,2029.0,1037,FULFILLED,ARS,32400.0,6804.0,ONLINE,Tienda Online
1000007153,1374,2,4.0,2025-07-30 18:17:43,20250730,1288.0,4,FULFILLED,ARS,36000.0,7560.0,OFFLINE,Tiendas Físicas
1000007154,751,1,,2025-09-06 13:08:20,20250906,1560.0,2526,FULFILLED,ARS,44887.5,9426.38,ONLINE,Tienda Online
1000007155,906,1,,2024-09-14 10:26:36,20240914,3152.0,3835,FULFILLED,ARS,22800.0,4788.0,ONLINE,Tienda Online
1000007156,1041,2,4.0,2025-09-27 12:30:50,20250927,4138.0,4,FULFILLED,ARS,78300.0,16443.0,OFFLINE,Tiendas Físicas
1000007157,94,2,4.0,2024-09-28 13:37:34,20240928,,4,FULFILLED,ARS,79200.0,16632.0,OFFLINE,Tiendas Físicas
1000007158,1224,2,2.0,2025-08-23 08:10:45,20250823,3811.0,2,FULFILLED,ARS,45000.0,9450.0,OFFLINE,Tiendas Físicas
1000007159,1026,1,,2024-09-29 03:15:05,20240929,1393.0,3175,PAID,ARS,42750.0,8977.5,ONLINE,Tienda Online
1000007160,223,2,4.0,2024-10-23 20:42:09,20241023,,4,FULFILLED,ARS,16170.0,3395.7,OFFLINE,Tiendas Físicas
1000007161,1030,1,,2024-06-22 20:47:49,20240622,,2427,FULFILLED,ARS,11400.0,2394.0,ONLINE,Tienda Online
1000007162,1458,2,2.0,2025-05-20 16:37:39,20250520,2023.0,2,PAID,ARS,10800.0,2268.0,OFFLINE,Tiendas Físicas
1000007163,1180,2,2.0,2024-01-18 03:44:09,20240118,1881.0,2,FULFILLED,ARS,45927.0,9644.67,OFFLINE,Tiendas Físicas
1000007164,1498,1,,2024-10-24 03:48:44,20241024,3315.0,1798,FULFILLED,ARS,24300.0,5103.0,ONLINE,Tienda Online
1000007165,771,1,,2024-09-25 11:02:12,20240925,,3385,REFUNDED,ARS,15675.0,3291.75,ONLINE,Tienda Online
1000007166,414,1,,2024-06-14 18:25:47,20240614,3433.0,1205,FULFILLED,ARS,27000.0,5670.0,ONLINE,Tienda Online
1000007167,705,2,2.0,2025-02-10 21:20:29,20250210,2905.0,2,FULFILLED,ARS,64140.0,13469.4,OFFLINE,Tiendas Físicas
1000007168,1282,1,,2025-01-09 22:20:05,20250109,1925.0,3892,FULFILLED,ARS,37800.0,7938.0,ONLINE,Tienda Online
1000007169,713,1,,2025-09-11 23:19:04,20250911,3758.0,3483,PAID,ARS,11400.0,2394.0,ONLINE,Tienda Online
1000007170,737,1,,2025-04-02 23:12:00,20250402,3171.0,3467,FULFILLED,ARS,51000.0,10710.0,ONLINE,Tienda Online
1000007171,1337,2,3.0,2025-01-26 14:26:04,20250126,2755.0,3,FULFILLED,ARS,22800.0,4788.0,OFFLINE,Tiendas Físicas
1000007172,1060,1,,2025-07-12 02:24:01,20250712,1247.0,3856,FULFILLED,ARS,47250.0,9922.5,ONLINE,Tienda Online
1000007173,1100,2,1.0,2025-01-14 15:54:27,20250114,2021.0,1,FULFILLED,ARS,29160.0,6123.6,OFFLINE,Tiendas Físicas
1000007174,719,1,,2025-01-01 18:16:36,20250101,2541.0,3119,FULFILLED,ARS,35910.0,7541.1,ONLINE,Tienda Online
1000007175,1450,1,,2025-01-03 13:56:00,20250103,2376.0,2833,FULFILLED,ARS,60000.0,12600.0,ONLINE,Tienda Online
1000007176,176,1,,2024-09-04 03:10:30,20240904,3731.0,3811,FULFILLED,ARS,23520.0,4939.2,ONLINE,Tienda Online
1000007177,756,1,,2025-04-08 22:59:48,20250408,2487.0,1719,PAID,ARS,9720.0,2041.2,ONLINE,Tienda Online
1000007178,1246,2,1.0,2024-10-13 10:27:27,20241013,1553.0,1,FULFILLED,ARS,41362.5,8686.12,OFFLINE,Tiendas Físicas
1000007179,383,1,,2025-02-27 01:04:05,20250227,3431.0,1750,REFUNDED,ARS,115650.0,24286.5,ONLINE,Tienda Online
1000007180,1463,2,2.0,2025-02-02 17:49:48,20250202,3232.0,2,REFUNDED,ARS,40500.0,8505.0,OFFLINE,Tiendas Físicas
1000007181,1177,1,,2024-02-29 07:03:19,20240229,3442.0,3998,FULFILLED,ARS,46740.0,9815.4,ONLINE,Tienda Online
1000007182,321,2,1.0,2025-05-16 10:49:55,20250516,1804.0,1,FULFILLED,ARS,10260.0,2154.6,OFFLINE,Tiendas Físicas
1000007183,130,2,1.0,2024-07-18 13:07:04,20240718,3316.0,1,FULFILLED,ARS,64680.0,13582.8,OFFLINE,Tiendas Físicas
1000007184,1083,2,3.0,2024-02-22 20:24:07,20240222,1687.0,3,FULFILLED,ARS,10800.0,2268.0,OFFLINE,Tiendas Físicas
1000007185,1161,1,,2025-01-22 15:34:37,20250122,1253.0,4164,FULFILLED,ARS,23160.0,4863.6,ONLINE,Tienda Online
1000007186,785,2,2.0,2024-04-03 07:57:13,20240403,1946.0,2,CANCELLED,ARS,41760.0,8769.6,OFFLINE,Tiendas Físicas
1000007187,487,1,,2024-01-01 17:01:27,20240101,3557.0,2685,PAID,ARS,24000.0,5040.0,ONLINE,Tienda Online
1000007188,306,1,,2024-12-24 15:37:17,20241224,2817.0,3683,FULFILLED,ARS,30000.0,6300.0,ONLINE,Tienda Online
1000007189,1062,2,4.0,2024-07-05 12:03:29,20240705,,4,FULFILLED,ARS,24000.0,5040.0,OFFLINE,Tiendas Físicas
1000007190,1356,2,1.0,2024-05-23 19:25:29,20240523,,1,PAID,ARS,32400.0,6804.0,OFFLINE,Tiendas Físicas
1000007191,709,1,,2024-11-22 22:50:29,20241122,,1614,PAID,ARS,49500.0,10395.0,ONLINE,Tienda Online
1000007192,524,1,,2025-04-23 21:33:43,20250423,2778.0,3739,FULFILLED,ARS,39600.0,8316.0,ONLINE,Tienda Online
1000007193,1063,2,1.0,2024-11-19 09:38:36,20241119,2509.0,1,FULFILLED,ARS,52200.0,10962.0,OFFLINE,Tiendas Físicas
1000007194,1149,1,,2024-02-03 09:51:16,20240203,1442.0,3120,FULFILLED,ARS,10584.0,2222.64,ONLINE,Tienda Online
1000007195,552,2,4.0,2024-06-27 06:34:29,20240627,1099.0,4,FULFILLED,ARS,21600.0,4536.0,OFFLINE,Tiendas Físicas
1000007196,1011,2,3.0,2024-09-03 21:02:38,20240903,,3,FULFILLED,ARS,15000.0,3150.0,OFFLINE,Tiendas Físicas
1000007197,896,1,,2025-06-12 14:37:52,20250612,3058.0,3068,FULFILLED,ARS,67800.0,14238.0,ONLINE,Tienda Online
1000007198,762,1,,2024-10-12 05:57:57,20241012,4069.0,3403,FULFILLED,ARS,58248.0,12232.08,ONLINE,Tienda Online
1000007199,812,2,3.0,2025-01-11 00:38:44,20250111,3067.0,3,FULFILLED,ARS,60435.0,12691.35,OFFLINE,Tiendas Físicas
1000007200,785,1,,2024-04-17 15:20:07,20240417,1288.0,4047,FULFILLED,ARS,47250.0,9922.5,ONLINE,Tienda Online
1000007201,1088,2,4.0,2025-01-23 04:36:08,20250123,1602.0,4,PAID,ARS,13500.0,2835.0,OFFLINE,Tiendas Físicas
1000007202,137,2,2.0,2025-01-25 21:15:29,20250125,3788.0,2,FULFILLED,ARS,32340.0,6791.4,OFFLINE,Tiendas Físicas
1000007203,1341,1,,2024-10-29 08:02:03,20241029,2521.0,2779,FULFILLED,ARS,32400.0,6804.0,ONLINE,Tienda Online
1000007204,790,1,,2024-11-15 00:40:32,20241115,3134.0,3280,FULFILLED,ARS,52050.0,10930.5,ONLINE,Tienda Online
1000007205,194,1,,2025-03-11 11:00:31,20250311,2132.0,3983,FULFILLED,ARS,10260.0,2154.6,ONLINE,Tienda Online
1000007206,1373,1,,2025-03-13 15:08:22,20250313,4029.0,3079,FULFILLED,ARS,12600.0,2646.0,ONLINE,Tienda Online
1000007207,754,2,4.0,2025-08-19 01:30:25,20250819,,4,FULFILLED,ARS,11400.0,2394.0,OFFLINE,Tiendas Físicas
1000007208,841,1,,2025-06-06 15:33:24,20250606,1578.0,2224,FULFILLED,ARS,21168.0,4445.28,ONLINE,Tienda Online
1000007209,1292,1,,2025-01-23 07:28:11,20250123,4130.0,3647,CANCELLED,ARS,26010.0,5462.1,ONLINE,Tienda Online
1000007210,1300,1,,2025-04-28 19:15:51,20250428,,3760,FULFILLED,ARS,21168.0,4445.28,ONLINE,Tienda Online
1000007211,1059,2,4.0,2025-06-04 13:18:29,20250604,,4,FULFILLED,ARS,35280.0,7408.8,OFFLINE,Tiendas Físicas
1000007212,1420,2,2.0,2025-08-19 19:52:48,20250819,2894.0,2,FULFILLED,ARS,60322.5,12667.72,OFFLINE,Tiendas Físicas
1000007213,1099,1,,2025-06-05 19:37:37,20250605,,4136,FULFILLED,ARS,10800.0,2268.0,ONLINE,Tienda Online
1000007214,219,1,,2025-05-28 21:19:01,20250528,,2447,PAID,ARS,20520.0,4309.2,ONLINE,Tienda Online
1000007215,516,2,4.0,2024-12-13 21:22:03,20241213,3232.0,4,CANCELLED,ARS,15000.0,3150.0,OFFLINE,Tiendas Físicas
1000007216,355,2,2.0,2024-12-23 14:08:23,20241223,3022.0,2,PAID,ARS,21600.0,4536.0,OFFLINE,Tiendas Físicas
1000007217,1448,1,,2024-11-22 02:48:14,20241122,1002.0,1973,FULFILLED,ARS,76734.0,16114.14,ONLINE,Tienda Online
1000007218,821,2,1.0,2024-08-06 18:53:07,20240806,,1,FULFILLED,ARS,29700.0,6237.0,OFFLINE,Tiendas Físicas
1000007219,1494,1,,2025-07-13 09:01:30,20250713,2855.0,3317,PAID,ARS,32400.0,6804.0,ONLINE,Tienda Online
1000007220,1265,1,,2024-07-05 01:57:15,20240705,2615.0,2466,FULFILLED,ARS,35280.0,7408.8,ONLINE,Tienda Online
1000007221,901,1,,2025-07-30 05:50:02,20250730,1231.0,1085,FULFILLED,ARS,51900.0,10899.0,ONLINE,Tienda Online
1000007222,1268,1,,2025-01-13 00:40:31,20250113,4023.0,1795,FULFILLED,ARS,44700.0,9387.0,ONLINE,Tienda Online
1000007223,692,2,4.0,2025-06-15 17:45:45,20250615,,4,FULFILLED,ARS,32400.0,6804.0,OFFLINE,Tiendas Físicas
1000007224,1497,1,,2025-05-19 16:33:04,20250519,2636.0,1585,PAID,ARS,15435.0,3241.35,ONLINE,Tienda Online
1000007225,1104,1,,2025-03-03 01:26:13,20250303,3378.0,4135,FULFILLED,ARS,10800.0,2268.0,ONLINE,Tienda Online
1000007226,862,1,,2024-07-08 14:47:04,20240708,1433.0,1014,FULFILLED,ARS,32340.0,6791.4,ONLINE,Tienda Online
1000007227,535,2,3.0,2025-08-20 20:34:35,20250820,2524.0,3,FULFILLED,ARS,36000.0,7560.0,OFFLINE,Tiendas Físicas
1000007228,281,1,,2024-01-27 22:49:24,20240127,4081.0,1120,FULFILLED,ARS,32400.0,6804.0,ONLINE,Tienda Online
1000007229,629,1,,2025-06-01 20:17:49,20250601,2793.0,2157,FULFILLED,ARS,15435.0,3241.35,ONLINE,Tienda Online
1000007230,1161,1,,2025-09-20 00:22:29,20250920,1737.0,3943,CANCELLED,ARS,57240.0,12020.4,ONLINE,Tienda Online
1000007231,826,2,4.0,2025-03-02 04:35:33,20250302,1855.0,4,FULFILLED,ARS,48450.0,10174.5,OFFLINE,Tiendas Físicas
1000007232,890,2,3.0,2024-12-08 08:44:25,20241208,3445.0,3,FULFILLED,ARS,34740.0,7295.4,OFFLINE,Tiendas Físicas
1000007233,333,1,,2024-05-26 18:35:07,20240526,2301.0,1832,PAID,ARS,54000.0,11340.0,ONLINE,Tienda Online
1000007234,894,1,,2024-08-25 11:19:35,20240825,1049.0,3168,FULFILLED,ARS,29250.0,6142.5,ONLINE,Tienda Online
1000007235,994,2,3.0,2025-07-30 08:19:51,20250730,1100.0,3,FULFILLED,ARS,28500.0,5985.0,OFFLINE,Tiendas Físicas
1000007236,936,1,,2024-07-19 09:51:27,20240719,3090.0,2411,FULFILLED,ARS,64950.0,13639.5,ONLINE,Tienda Online
1000007237,902,2,4.0,2024-08-24 02:33:30,20240824,4092.0,4,CREATED,ARS,49200.0,10332.0,OFFLINE,Tiendas Físicas
1000007238,1139,1,,2025-09-11 12:24:37,20250911,3591.0,1248,FULFILLED,ARS,25935.0,5446.35,ONLINE,Tienda Online
1000007239,968,2,1.0,2024-02-17 17:46:13,20240217,3593.0,1,FULFILLED,ARS,44748.0,9397.08,OFFLINE,Tiendas Físicas
1000007240,410,1,,2024-03-22 12:48:34,20240322,2849.0,3361,CANCELLED,ARS,24840.0,5216.4,ONLINE,Tienda Online
1000007241,875,1,,2024-04-25 11:48:54,20240425,2394.0,1190,CANCELLED,ARS,36000.0,7560.0,ONLINE,Tienda Online
1000007242,387,2,3.0,2025-05-28 02:05:24,20250528,3320.0,3,FULFILLED,ARS,33600.0,7056.0,OFFLINE,Tiendas Físicas
1000007243,880,1,,2025-08-30 19:39:35,20250830,4157.0,3814,FULFILLED,ARS,13500.0,2835.0,ONLINE,Tienda Online
1000007244,954,1,,2025-03-26 12:39:37,20250326,3798.0,2069,FULFILLED,ARS,108810.0,22850.1,ONLINE,Tienda Online
1000007245,933,1,,2024-02-11 06:35:27,20240211,3152.0,1004,FULFILLED,ARS,44400.0,9324.0,ONLINE,Tienda Online
1000007246,1154,1,,2024-11-11 10:13:12,20241111,1697.0,1376,FULFILLED,ARS,32400.0,6804.0,ONLINE,Tienda Online
1000007247,527,2,1.0,2025-05-15 18:31:51,20250515,1363.0,1,FULFILLED,ARS,21600.0,4536.0,OFFLINE,Tiendas Físicas
1000007248,1353,1,,2024-07-03 20:54:52,20240703,1135.0,3923,PAID,ARS,12150.0,2551.5,ONLINE,Tienda Online
1000007249,667,2,3.0,2025-02-15 12:38:47,20250215,3201.0,3,FULFILLED,ARS,45000.0,9450.0,OFFLINE,Tiendas Físicas
1000007250,506,1,,2024-12-02 18:28:15,20241202,,2875,FULFILLED,ARS,25872.0,5433.12,ONLINE,Tienda Online
1000007251,517,2,2.0,2025-01-19 07:56:21,20250119,3702.0,2,FULFILLED,ARS,34020.0,7144.2,OFFLINE,Tiendas Físicas
1000007252,609,1,,2024-11-13 22:04:30,20241113,1315.0,1990,PAID,ARS,31350.0,6583.5,ONLINE,Tienda Online
1000007253,1139,1,,2025-09-23 23:43:28,20250923,,3101,FULFILLED,ARS,40500.0,8505.0,ONLINE,Tienda Online
1000007254,440,1,,2024-06-08 18:03:02,20240608,2400.0,1757,FULFILLED,ARS,29400.0,6174.0,ONLINE,Tienda Online
1000007255,32,2,3.0,2024-10-29 18:24:25,20241029,4083.0,3,FULFILLED,ARS,11340.0,2381.4,OFFLINE,Tiendas Físicas
1000007256,452,1,,2024-12-16 21:33:58,20241216,1770.0,2940,PAID,ARS,45000.0,9450.0,ONLINE,Tienda Online
1000007257,903,1,,2025-06-28 21:42:23,20250628,2954.0,3385,FULFILLED,ARS,42750.0,8977.5,ONLINE,Tienda Online
1000007258,850,2,1.0,2025-02-24 10:18:42,20250224,1331.0,1,FULFILLED,ARS,30780.0,6463.8,OFFLINE,Tiendas Físicas
1000007259,1186,1,,2024-10-16 23:52:21,20241016,,3464,FULFILLED,ARS,67200.0,14112.0,ONLINE,Tienda Online
1000007260,905,1,,2025-05-23 07:09:59,20250523,,2085,FULFILLED,ARS,37044.0,7779.24,ONLINE,Tienda Online
1000007261,1317,1,,2024-07-29 10:47:04,20240729,1840.0,1582,FULFILLED,ARS,24696.0,5186.16,ONLINE,Tienda Online
1000007262,1224,1,,2024-10-13 11:11:11,20241013,1806.0,1173,FULFILLED,ARS,11400.0,2394.0,ONLINE,Tienda Online
1000007263,515,1,,2024-05-21 05:04:04,20240521,2053.0,3185,FULFILLED,ARS,34200.0,7182.0,ONLINE,Tienda Online
1000007264,81,2,1.0,2024-03-25 19:47:55,20240325,2464.0,1,PAID,ARS,28035.0,5887.35,OFFLINE,Tiendas Físicas
1000007265,838,1,,2025-01-01 14:54:03,20250101,1970.0,3819,FULFILLED,ARS,48600.0,10206.0,ONLINE,Tienda Online
1000007266,1047,1,,2025-02-08 13:02:14,20250208,4113.0,3174,FULFILLED,ARS,34200.0,7182.0,ONLINE,Tienda Online
1000007267,949,2,3.0,2025-06-16 20:02:26,20250616,,3,PAID,ARS,15750.0,3307.5,OFFLINE,Tiendas Físicas
1000007268,127,2,1.0,2024-12-06 16:37:44,20241206,,1,FULFILLED,ARS,45780.0,9613.8,OFFLINE,Tiendas Físicas
1000007269,1192,2,3.0,2025-09-02 04:32:02,20250902,2503.0,3,FULFILLED,ARS,65280.0,13708.8,OFFLINE,Tiendas Físicas
1000007270,1389,1,,2024-11-05 07:31:42,20241105,1953.0,2172,PAID,ARS,33000.0,6930.0,ONLINE,Tienda Online
1000007271,1226,1,,2025-04-24 07:34:03,20250424,3560.0,2423,FULFILLED,ARS,58200.0,12222.0,ONLINE,Tienda Online
1000007272,895,2,1.0,2025-05-14 17:50:13,20250514,1826.0,1,REFUNDED,ARS,72600.0,15246.0,OFFLINE,Tiendas Físicas
1000007273,390,1,,2024-03-21 17:52:15,20240321,,3789,FULFILLED,ARS,31350.0,6583.5,ONLINE,Tienda Online
1000007274,1130,2,4.0,2025-09-07 06:10:52,20250907,,4,PAID,ARS,10800.0,2268.0,OFFLINE,Tiendas Físicas
1000007275,915,1,,2024-01-24 13:20:28,20240124,1131.0,2598,FULFILLED,ARS,24696.0,5186.16,ONLINE,Tienda Online
1000007276,354,2,4.0,2025-07-23 00:14:23,20250723,1917.0,4,PAID,ARS,40500.0,8505.0,OFFLINE,Tiendas Físicas
1000007277,552,1,,2024-04-14 08:42:57,20240414,2350.0,1102,CANCELLED,ARS,44100.0,9261.0,ONLINE,Tienda Online
1000007278,944,1,,2025-06-04 18:05:30,20250604,2140.0,2292,FULFILLED,ARS,24696.0,5186.16,ONLINE,Tienda Online
1000007279,746,1,,2025-04-06 08:12:37,20250406,1928.0,3777,FULFILLED,ARS,30870.0,6482.7,ONLINE,Tienda Online
